personIdExternal;positionEntryDate;managerId;emplStatus;employeeStatus;emplClass;employeeClass;emplmType;employmentType;division;location;company;jobTitle;event;eventReason;position;businessUnit;startDate;endDate;userId
"900131";"null";"900130";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Recruiting Manager";"Hire";"HIRNEW";"3000426";"CORP";"2013-04-01";"2050-04-20";"900131"
"900130";"null";"900128";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Director of Talent Management";"Hire";"HIRNEW";"3000425";"CORP";"2013-03-31";"2050-04-20";"900130"
"900132";"null";"900131";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Sr Recruiter";"Hire";"HIRNEW";"3000427";"CORP";"2013-07-02";"2050-04-20";"900132"
"dpetersen";"null";"100115";"4600";"Terminated";"null";"null";"null";"null";"null";"null";"BestRun Company";"Research and Development Director";"ECWK";"End CWK";"3000453";"PRODS";"2020-01-01";"2050-04-20";"dpetersen"
"pbrowne";"null";"lchung";"4600";"Terminated";"null";"null";"null";"null";"null";"null";"BestRun Company";"OD Consultant";"ECWK";"End CWK";"50014295";"CORP";"2017-05-02";"2050-04-20";"pbrowne"
"alynn";"null";"102014";"4600";"Terminated";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun France";"Development Analyst";"Termination";"TERVHLTH";"50024029";"CORP";"2017-03-31";"2050-04-20";"alynn"
"cmatchem";"null";"900101";"4600";"Terminated";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Supply Chain Director";"Termination";"TERVVSP";"3000401";"PRODS";"2017-04-01";"2050-04-20";"cmatchem"
"200000";"null";"890274";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Canada";"President Best Run Canada";"Data Change";"DATACHG";"3000454";"CORP";"2011-10-10";"2050-04-20";"200000"
"nadams";"null";"102009";"4600";"Terminated";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun France";"Production Oversight Manager";"Termination";"TERIATTD";"5000382";"PRODS";"2017-04-01";"2050-04-20";"nadams"
"csmith";"null";"900100";"4600";"Terminated";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"VP Operations";"Termination";"TERVSCHOL";"3000397";"PRODS";"2017-04-01";"2050-04-20";"csmith"
"vhugues";"null";"100115";"4600";"Terminated";"null";"null";"null";"null";"null";"null";"BestRun Company";"Safety Engineer";"Termination";"TERVHLTH";"50014338";"PRODS";"2017-04-01";"2050-04-20";"vhugues"
"mlyle";"null";"802983";"4600";"Terminated";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"Engineer II";"Termination";"TERVCOMP";"50014350";"PRODS";"2017-04-01";"2050-04-20";"mlyle"
"joliver";"null";"101024";"4600";"Terminated";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun UK";"Compensation Analyst";"Termination";"TERINONP";"5000360";"CORP";"2017-02-25";"2050-04-20";"joliver"
"cchew";"null";"69102";"4600";"Terminated";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Management & Planning";"Termination";"TERIATTD";"50014365";"PRODS";"2017-04-01";"2050-04-20";"cchew"
"fcorominos";"null";"104047";"4600";"Terminated";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Brazil";"Assembly Worker";"Termination";"TERICOMP";"50026049";"PRODS";"2017-04-05";"2050-04-20";"fcorominos"
"nraftin";"null";"104048";"4600";"Terminated";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Brazil";"Scheduler";"Termination";"TERVPERS";"5000354";"PRODS";"2017-03-28";"2050-04-20";"nraftin"
"svasileva";"null";"104010";"4600";"Terminated";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Brazil";"Project Analyst";"Termination";"TERIRSTR";"3000043";"PRODS";"2017-04-01";"2050-04-20";"svasileva"
"dwong";"null";"103004";"4600";"Terminated";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"Worker's Health & Safety Manager";"Termination";"TERIRSTR";"50000407";"PRODS";"2017-04-01";"2050-04-20";"dwong"
"krose";"null";"103049";"4600";"Terminated";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"HR Business Partner";"Termination";"TERVHLTH";"50025022";"CORP";"2017-04-01";"2050-04-20";"krose"
"200099";"null";"200000";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Canada";"SVP Operations & Maintenance";"Hire";"HIRNEW";"3000456";"PRODS";"";"2050-04-20";"200099"
"aamber";"null";"100115";"4600";"Terminated";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"Worker's Health & Safety Director";"Termination";"TERVVSP";"50014337";"PRODS";"2017-04-01";"2050-04-20";"aamber"
"jthompson";"null";"802984";"4600";"Terminated";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"Assembly Worker I";"Termination";"TERIDIVS";"3000375";"PRODS";"2017-04-01";"2050-04-20";"jthompson"
"mchin";"null";"69102";"4600";"Terminated";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Engineering";"Termination";"TERICOND";"50006576";"PRODS";"2017-04-06";"2050-04-20";"mchin"
"mjones";"null";"103036";"4600";"Terminated";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"Production Oversight Manager";"Termination";"TERVMARG";"50025048";"PRODS";"2017-04-01";"2050-04-20";"mjones"
"dlee";"null";"106005";"4600";"Terminated";"null";"null";"null";"null";"null";"null";"BestRun Australia";"Worker's Health & Safety Director";"Termination";"TERVPERS";"50023045";"PRODS";"2017-04-06";"2050-04-20";"dlee"
"ebrown";"null";"900101";"4600";"Terminated";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"VP Procurement";"Termination";"TERIREDN";"3000399";"PRODS";"2017-04-01";"2050-04-20";"ebrown"
"syates";"null";"NO_MANAGER";"4600";"Terminated";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"Senior Management";"Termination";"TERIRSTR";"null";"CORP";"2017-04-01";"2050-04-20";"syates"
"gnelson";"null";"101010";"4600";"Terminated";"null";"null";"null";"null";"null";"null";"BestRun UK";"Engineer II";"Termination";"TERIRSTR";"50022047";"PRODS";"2017-04-01";"2050-04-20";"gnelson"
"bbarnet";"null";"106005";"4600";"Terminated";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Australia";"Supply Chain Director";"Termination";"TERVASGN";"50023048";"PRODS";"2017-04-06";"2050-04-20";"bbarnet"
"fforbes";"null";"106024";"4600";"Terminated";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Australia";"Compensation Analyst";"Termination";"TERVHLTH";"50023023";"CORP";"2017-04-06";"2050-04-20";"fforbes"
"103160";"null";"890274";"null";"null";"null";"null";"null";"null";"null";"null";"BestRun Canada";"President Best Run Canada";"null";"null";"3000454";"CORP";"";"2050-04-20";"103160"
"dnewman";"null";"101047";"4600";"Terminated";"null";"null";"null";"null";"null";"null";"BestRun UK";"Assembly Worker";"Termination";"TERVVSP";"50000330";"PRODS";"2017-04-06";"2050-04-20";"dnewman"
"dloh";"null";"69102";"4600";"Terminated";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Management & Planning";"Termination";"TERVSCHOL";"50014365";"PRODS";"2017-04-06";"2050-04-20";"dloh"
"200004";"null";"200000";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Canada";"Executive Assistant to the President";"Hire";"HIRNEW";"3000469";"CORP";"2012-02-01";"2050-04-20";"200004"
"200005";"null";"200000";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Canada";"VP Human Resources Canada";"Hire";"HIRNEW";"3000478";"CORP";"2012-01-10";"2050-04-20";"200005"
"200006";"null";"200005";"null";"null";"null";"null";"null";"null";"null";"null";"BestRun Canada";"Director of Talent Management";"null";"null";"3000480";"CORP";"2012-07-10";"2050-04-20";"200006"
"200007";"null";"200005";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Canada";"Director of Talent Management";"Hire";"HIRNEW";"3000480";"CORP";"2012-08-06";"2050-04-20";"200007"
"200008";"null";"200005";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Canada";"HR Business Partner Canada";"Hire";"HIRNEW";"3000479";"CORP";"2012-09-10";"2050-04-20";"200008"
"200009";"null";"200007";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Canada";"Recruiting Manager";"Hire";"HIRNEW";"3000481";"CORP";"2012-10-08";"2050-04-20";"200009"
"200010";"null";"200009";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Canada";"Sr Recruiter";"Hire";"HIRNEW";"3000482";"CORP";"2012-11-12";"2050-04-20";"200010"
"200011";"null";"200099";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Canada";"VP Operations";"Hire";"HIRNEW";"3000455";"PRODS";"2013-01-01";"2050-04-20";"200011"
"speter";"null";"SiaP";"4600";"Terminated";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Singapore";"Engineer III";"Transfer";"TransNoPay";"3000370";"PRODS";"2017-05-22";"2050-04-20";"speter"
"psimon";"null";"SiaP";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Singapore";"Engineer I";"Hire";"HIRNEW";"3000367";"PRODS";"2017-05-21";"2050-04-20";"psimon"
"gchew";"null";"SiaP";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Singapore";"Engineer II";"Hire";"HIRNEW";"3000368";"PRODS";"2017-05-22";"2050-04-20";"gchew"
"103178";"null";"Tang";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Singapore";"HR Business Partner SGP";"Pay Rate Change";"PAYOTH";"3000763";"PRODS";"2017-01-01";"2050-04-20";"103178"
"103179";"null";"42000001";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Taiwan";"HR Business Partner";"Hire";"HIRNEW";"3000761";"PRODS";"2016-05-03";"2050-04-20";"103179"
"103180";"null";"27000004";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Hong Kong";"HR Business Partner - HKG";"Hire";"HIRNEW";"3000762";"PRODS";"2016-04-04";"2050-04-20";"103180"
"sjose";"null";"NO_MANAGER";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"President BestRun Banking";"Hire";"HIRNEW";"3000764";"CORP";"2017-03-01";"2050-04-20";"sjose"
"jkergis";"null";"sjose";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"VP Retail Products";"Hire";"HIRNEW";"3000766";"CORP";"2017-03-01";"2050-04-20";"jkergis"
"swilliams";"null";"sjose";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"VP Brand & Marketing";"Hire";"HIRNEW";"3000765";"CORP";"2017-03-01";"2050-04-20";"swilliams"
"eloh";"null";"jkergis";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Head, Personal Loans";"Hire";"HIRNEW";"3000767";"CORP";"2017-03-01";"2050-04-20";"eloh"
"90001";"null";"101001";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"President Qatar";"Pay Rate Change";"PAYOTH";"3000749";"CORP";"2017-10-06";"2050-04-20";"90001"
"90002";"null";"90001";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"SVP Operations & Maintenance";"Pay Rate Change";"PAYOTH";"3000750";"PRODS";"2017-10-06";"2050-04-20";"90002"
"90003";"null";"90002";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"VP Operations";"Pay Rate Change";"PAYOTH";"3000751";"PRODS";"2017-10-06";"2050-04-20";"90003"
"90004";"null";"90003";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Production Director";"Pay Rate Change";"PAYOTH";"3000752";"PRODS";"2017-10-06";"2050-04-20";"90004"
"90006";"null";"90004";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Program Management Office";"Pay Rate Change";"PAYOTH";"3000753";"PRODS";"2017-10-06";"2050-04-20";"90006"
"90007";"null";"102031";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"HR Business Partner Qatar";"Pay Rate Change";"PAYOTH";"3000754";"CORP";"2017-10-06";"2050-04-20";"90007"
"hmiller";"null";"jkergis";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Head Digital Banking";"Hire";"HIRNEW";"3000770";"CORP";"2017-03-09";"2050-04-20";"hmiller"
"smaxwell";"null";"jkergis";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Relationship Manager";"Hire";"HIRNEW";"3000774";"CORP";"2017-03-13";"2050-04-20";"smaxwell"
"jsoon";"null";"jkergis";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Servive Manager";"Hire";"HIRNEW";"3000773";"CORP";"2017-04-03";"2050-04-20";"jsoon"
"spatricia";"null";"jkergis";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Account Executive";"Hire";"HIRNEW";"3000775";"CORP";"2017-03-27";"2050-04-20";"spatricia"
"zhasan";"null";"jkergis";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Head, Digital Portfolio Sales";"Hire";"HIRNEW";"3000768";"CORP";"2017-04-03";"2050-04-20";"zhasan"
"jyap";"null";"jkergis";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Client Centre Executive";"Hire";"HIRNEW";"3000772";"CORP";"2017-04-03";"2050-04-20";"jyap"
"challett";"null";"jkergis";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Team Assistant";"Hire";"HIRNEW";"3000769";"CORP";"2017-04-05";"2050-04-20";"challett"
"70001";"null";"101001";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"President Saudi Arabia";"Pay Rate Change";"PAYOTH";"3000755";"CORP";"2017-10-06";"2050-04-20";"70001"
"70002";"null";"70001";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"SVP Operations & Maintenance";"Pay Rate Change";"PAYOTH";"3000756";"PRODS";"2017-10-06";"2050-04-20";"70002"
"70003";"null";"70002";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"VP Operations";"Pay Rate Change";"PAYOTH";"3000757";"PRODS";"2017-10-06";"2050-04-20";"70003"
"70004";"null";"70003";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Production Director";"Pay Rate Change";"PAYOTH";"3000758";"PRODS";"2017-10-06";"2050-04-20";"70004"
"70005";"null";"70004";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Program Management Office";"Pay Rate Change";"PAYOTH";"3000759";"PRODS";"2017-10-06";"2050-04-20";"70005"
"70006";"null";"102031";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"HR Business Partner Saudi Arabia";"Pay Rate Change";"PAYOTH";"3000760";"CORP";"2017-10-06";"2050-04-20";"70006"
"kthomas";"null";"zhasan";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Treasury";"Hire";"HIRNEW";"3000782";"CORP";"2017-04-03";"2050-04-20";"kthomas"
"rbrereton";"null";"zhasan";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Risk";"Hire";"HIRNEW";"3000783";"CORP";"2017-04-17";"2050-04-20";"rbrereton"
"dgray";"null";"zhasan";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Finance";"Hire";"HIRNEW";"3000781";"CORP";"2017-05-02";"2050-04-20";"dgray"
"asmith";"null";"swilliams";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Associate, Brand & Marketing";"Data Change";"DATACHG";"3000779";"CORP";"2017-05-29";"2050-04-20";"asmith"
"msally";"null";"swilliams";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Head, Retail Marketing";"Hire";"HIRNEW";"3000780";"CORP";"2017-05-30";"2050-04-20";"msally"
"sparker";"null";"swilliams";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Head, Digital & Channels";"Hire";"HIRNEW";"3000778";"CORP";"2017-05-30";"2050-04-20";"sparker"
"200022";"null";"200099";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Canada";"Production Director";"Hire";"HIRNEW";"3000459";"PRODS";"2013-01-01";"2050-04-20";"200022"
"200016";"null";"200022";"null";"null";"null";"null";"null";"null";"null";"null";"BestRun Canada";"Program Management Office";"null";"null";"3000464";"PRODS";"2013-01-01";"2050-04-20";"200016"
"60001";"null";"101001";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"President BestRun Poland";"Hire";"HIRNEW";"3000784";"CORP";"2010-03-19";"2050-04-20";"60001"
"60002";"null";"60001";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"SVP Operations & Maintenance";"Hire";"HIRNEW";"3000785";"PRODS";"2011-03-01";"2050-04-20";"60002"
"60003";"null";"60002";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"VP Operations";"Hire";"HIRNEW";"3000786";"PRODS";"2012-06-01";"2050-04-20";"60003"
"60004";"null";"60003";"4595";"Active";"4662";"Active";"3629";"Hourly rate/staff";"null";"null";"null";"Production Director";"Hire";"HIRNEW";"3000787";"PRODS";"2013-02-10";"2050-04-20";"60004"
"60005";"null";"60004";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Program Management Office";"Pay Rate Change";"PAYOTH";"3000788";"PRODS";"2017-09-20";"2050-04-20";"60005"
"60006";"null";"102031";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"HR Business Partner Poland";"Hire";"HIRNEW";"3000789";"CORP";"2015-04-20";"2050-04-20";"60006"
"50001";"null";"101001";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"President UAE";"Pay Rate Change";"PAYOTH";"3000790";"CORP";"2017-10-06";"2050-04-20";"50001"
"50002";"null";"50001";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"SVP Operations & Maintenance";"Pay Rate Change";"PAYOTH";"3000791";"PRODS";"2017-10-06";"2050-04-20";"50002"
"50003";"null";"50002";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"VP Operations";"Pay Rate Change";"PAYOTH";"3000792";"PRODS";"2017-10-06";"2050-04-20";"50003"
"50004";"null";"50003";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Production Director";"Pay Rate Change";"PAYOTH";"3000793";"PRODS";"2017-10-06";"2050-04-20";"50004"
"50005";"null";"50004";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Program Management Office";"Pay Rate Change";"PAYOTH";"3000794";"PRODS";"2017-10-06";"2050-04-20";"50005"
"50006";"null";"102031";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"HR Business Partner UAE";"Pay Rate Change";"PAYOTH";"3000795";"CORP";"2017-10-06";"2050-04-20";"50006"
"40003";"null";"40002";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"VP Operations";"Pay Rate Change";"PAYOTH";"3000798";"PRODS";"2017-10-06";"2050-04-20";"40003"
"40004";"null";"40003";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Production Director";"Pay Rate Change";"PAYOTH";"3000799";"PRODS";"2017-10-06";"2050-04-20";"40004"
"40006";"null";"102031";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"HR Business Partner New Zealand";"Pay Rate Change";"PAYOTH";"3000801";"CORP";"2017-10-06";"2050-04-20";"40006"
"bjohnson";"null";"llette";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"Executive Assistant to the President";"Hire";"HIRNEW";"51710000";"CORP";"2011-10-20";"2050-04-20";"bjohnson"
"jsparke";"null";"dsewell";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"Product Design Specialist";"Hire";"HIRNEW";"3000804";"PRODS";"2014-10-01";"2050-04-20";"jsparke"
"80004";"null";"80003";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Production Director Korea";"Pay Rate Change";"PAYOTH";"3000817";"PRODS";"2017-10-06";"2050-04-20";"80004"
"80007";"null";"80004";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Purchasing Manager Korea";"Pay Rate Change";"PAYOTH";"3000820";"PRODS";"2017-10-06";"2050-04-20";"80007"
"20006";"null";"102031";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"HR Business Partner Italy";"Hire";"HIRNEW";"3000827";"CORP";"2005-01-01";"2050-04-20";"20006"
"20007";"null";"101001";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"President BestRun Italy";"Hire";"HIRNEW";"3000822";"CORP";"";"2050-04-20";"20007"
"75001";"null";"890274";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"President BestRun Argentina";"Pay Rate Change";"PAYOTH";"3000828";"CORP";"2017-10-06";"2050-04-20";"75001"
"75004";"null";"75003";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Production Director";"Pay Rate Change";"PAYOTH";"3000831";"PRODS";"2017-10-06";"2050-04-20";"75004"
"75005";"null";"75004";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Program Management Office";"Pay Rate Change";"PAYOTH";"3000832";"PRODS";"2017-10-06";"2050-04-20";"75005"
"103203";"null";"Tang";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Singapore";"Payroll Manager";"Hire";"HIRNEW";"3000838";"PRODS";"2017-01-01";"2050-04-20";"103203"
"600004";"null";"600003";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Mexico";"Production Director";"Pay Rate Change";"PAYOTH";"3000712";"PRODS";"2017-10-06";"2050-04-20";"600004"
"bharris";"null";"103073";"4600";"Terminated";"null";"null";"null";"null";"null";"null";"BestRun Company";"Customer Service Agent";"ECWK";"End CWK";"3000328";"CORP";"2017-07-13";"2050-04-20";"bharris"
"40005";"null";"40004";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Program Management Office";"Pay Rate Change";"PAYOTH";"3000800";"PRODS";"2017-10-06";"2050-04-20";"40005"
"dsewell";"null";"rharris";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"VP Research and Development";"Hire";"HIRNEW";"51710013";"PRODS";"2013-05-15";"2050-04-20";"dsewell"
"80001";"null";"69121";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"President BestRun Korea";"Pay Rate Change";"PAYOTH";"3000814";"CORP";"2017-10-06";"2050-04-20";"80001"
"80005";"null";"80004";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Program Management Office Korea";"Pay Rate Change";"PAYOTH";"3000818";"PRODS";"2017-10-06";"2050-04-20";"80005"
"80006";"null";"107031";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"HR Business Partner Korea";"Pay Rate Change";"PAYOTH";"3000819";"CORP";"2017-10-06";"2050-04-20";"80006"
"103182";"null";"101001";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"President Netherlands";"Pay Rate Change";"PAYOTH";"50074008";"CORP";"2017-01-01";"2050-04-20";"103182"
"103186";"null";"103182";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"VP Human Resources NL";"Hire";"HIRNEW";"50074034";"CORP";"2017-01-01";"2050-04-20";"103186"
"20002";"null";"20007";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"SVP Operations & Maintenance";"Hire";"HIRNEW";"3000823";"PRODS";"";"2050-04-20";"20002"
"20003";"null";"20002";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"VP Operations";"Hire";"HIRNEW";"3000824";"PRODS";"2002-01-01";"2050-04-20";"20003"
"20004";"null";"20003";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Production Director";"Hire";"HIRNEW";"3000825";"PRODS";"2003-01-01";"2050-04-20";"20004"
"20005";"null";"20004";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Program Management Office";"Hire";"HIRNEW";"3000826";"PRODS";"2004-01-01";"2050-04-20";"20005"
"103197";"null";"100259";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"Analyst";"Data Change";"DATACHG";"51710004";"CORP";"2017-06-22";"2050-04-20";"103197"
"75003";"null";"75002";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"VP Operations";"Pay Rate Change";"PAYOTH";"3000830";"PRODS";"2017-10-06";"2050-04-20";"75003"
"103200";"null";"103092";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun India";"Payroll Manager";"Pay Rate Change";"PAYOTH";"3000835";"CORP";"2017-01-01";"2050-04-20";"103200"
"103204";"null";"42000001";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Taiwan";"Payroll Manager";"Hire";"HIRNEW";"3000839";"PRODS";"2017-01-01";"2050-04-20";"103204"
"40002";"null";"40001";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"SVP Operations & Maintenance";"Pay Rate Change";"PAYOTH";"3000797";"PRODS";"2017-10-06";"2050-04-20";"40002"
"rharris";"null";"llette";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"SVP Operations & Maintenance";"Hire";"HIRNEW";"51710001";"PRODS";"2011-12-01";"2050-04-20";"rharris"
"njackson";"null";"rharris";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"VP Operations";"Hire";"HIRNEW";"51710003";"PRODS";"2011-12-20";"2050-04-20";"njackson"
"lchung";"null";"njackson";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"Program Management Office";"Hire";"HIRNEW";"51710010";"PRODS";"2012-04-10";"2050-04-20";"lchung"
"nsmathers";"null";"rharris";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"VP Procurement";"Hire";"HIRNEW";"51710009";"PRODS";"2012-01-10";"2050-04-20";"nsmathers"
"agarvey";"null";"dsewell";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"Lead Designer";"Hire";"HIRNEW";"3000802";"PRODS";"2013-08-01";"2050-04-20";"agarvey"
"103195";"null";"103191";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Planning & Scheduling Manager";"Hire";"HIRNEW";"5050383";"PRODS";"2017-01-01";"2050-04-20";"103195"
"103202";"null";"102031";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Payroll Manager";"Hire";"HIRNEW";"3000837";"CORP";"2017-01-01";"2050-04-20";"103202"
"103205";"null";"200005";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Canada";"Payroll Manager";"Hire";"HIRNEW";"3000840";"CORP";"2017-01-01";"2050-04-20";"103205"
